"Model","Prevalence","True_positives","False_negatives","True_negatives","False_positives","TPR","TNR","PPV","NPV","Accuracy","BA","BI","F1_score","MCC","Gmean","Fowlkes_Mallows_index","Markedness","Diagnostic_odds_ratio","Jaccardindex","Cohens_kappa","F_beta_score_0.5","F_beta_score_2","AUC","Run"
"LDA","0.448913917940467","306","252","528","157","0.548387096774194","0.770802919708029","0.660907127429806","0.676923076923077","0.670957361222848","0.659595008241111","0.319190016482223","0.599412340842311","0.328377874552457","0.650152578495047","0.602024036769798","0.337830204352882","4.08371246587807","0.427972027972028","0.324308375255019","0.329599310641965","0.470335075315094","0.708913481411716","1"
"GBM","0.448913917940467","325","233","523","162","0.582437275985663","0.763503649635036","0.66735112936345","0.691798941798942","0.682220434432824","0.67297046281035","0.3459409256207","0.62200956937799","0.352483628066124","0.666853046704102","0.623450217669706","0.359150071162391","4.50312615906321","0.451388888888889","0.350070091323899","0.342971718024483","0.495880378394873","0.728149281846009","1"
"randomguess","0.448913917940467","259","299","386","299","0.46415770609319","0.563503649635037","0.46415770609319","0.563503649635037","0.518905872888174","0.513830677864113","0.0276613557282266","0.46415770609319","0.0276613557282265","0.511424052416133","0.46415770609319","0.0276613557282266","1.11826489636581","0.302217036172695","0.0276613557282265","0.257865392273994","0.386798088410992","0.502733955995082","1"
"Logistic Regression","0.456154465004023","318","249","541","135","0.560846560846561","0.800295857988166","0.701986754966887","0.684810126582278","0.691069991954948","0.680571209417363","0.361142418834727","0.623529411764706","0.373749597190947","0.669957595383775","0.627460642019096","0.386796881549166","5.11789379741187","0.452991452991453","0.367092837309954","0.342156229825694","0.483576642335766","0.727266679189756","2"
"Random Forest","0.456154465004023","315","252","540","136","0.555555555555556","0.798816568047337","0.698447893569845","0.681818181818182","0.687851971037812","0.677186061801446","0.354372123602893","0.618860510805501","0.367090856150617","0.666173387526491","0.622917817644352","0.380266075388027","4.96323529411765","0.448079658605974","0.360315144441202","0.339512826040095","0.47930614729154","0.731905440238774","2"
"KNN","0.456154465004023","312","255","518","158","0.55026455026455","0.766272189349112","0.663829787234043","0.670116429495472","0.667739340305712","0.658268369806831","0.316536739613663","0.601735776277724","0.325124970818727","0.649347689340943","0.604385637920486","0.333946216729515","4.01131794489948","0.430344827586207","0.320963583863198","0.330858960763521","0.472012102874433","0.708789904302725","2"
"LDA","0.456154465004023","315","252","542","134","0.555555555555556","0.801775147928994","0.701559020044543","0.682619647355164","0.68946098149638","0.678665351742275","0.35733070348455","0.62007874015748","0.370511583470334","0.66740590178566","0.624303620953665","0.384178667399707","5.05597014925373","0.449358059914408","0.363428425865239","0.340099330598143","0.479598051157126","0.726671832441063","2"
"GBM","0.456154465004023","341","226","527","149","0.601410934744268","0.779585798816568","0.695918367346939","0.699867197875166","0.698310539018504","0.690498366780418","0.380996733560836","0.645222327341533","0.388320753424474","0.684727262477279","0.6469411996556","0.395785565222105","5.33666924036349","0.476256983240223","0.385214279779106","0.355578727841502","0.512781954887218","0.741059035930831","2"
"randomguess","0.456154465004023","266","301","375","301","0.469135802469136","0.554733727810651","0.469135802469136","0.554733727810651","0.515687851971038","0.511934765139893","0.0238695302797867","0.469135802469136","0.0238695302797867","0.51014258061168","0.469135802469136","0.0238695302797867","1.10098122537279","0.306451612903226","0.0238695302797869","0.260631001371742","0.390946502057613","0.501924120513864","2"
"Logistic Regression","0.46178600160901","322","252","535","134","0.560975609756098","0.799701046337818","0.706140350877193","0.679796696315121","0.68946098149638","0.680338328046958","0.360676656093915","0.625242718446602","0.373093129987786","0.669785623981246","0.629386617197028","0.385937047192314","5.10157545605307","0.454802259887006","0.366019117285631","0.342991052407328","0.484064942874323","0.734846590938683","3"
"Random Forest","0.46178600160901","314","260","544","125","0.547038327526132","0.813153961136024","0.715261958997722","0.676616915422886","0.690265486725664","0.680096144331078","0.360192288662156","0.619940769990128","0.375701675077326","0.666953059008728","0.62552034802489","0.391878874420608","5.25587692307692","0.449213161659514","0.36630927174329","0.33938607868569","0.4744635841644","0.747968781737785","3"
"KNN","0.46178600160901","316","258","513","156","0.550522648083624","0.766816143497758","0.669491525423729","0.665369649805447","0.666934835076428","0.658669395790691","0.317338791581382","0.604206500956023","0.325982270522107","0.649730447117616","0.607099866122383","0.334861175229176","4.02772808586762","0.432876712328767","0.321393814237224","0.332072299285414","0.472770795930581","0.713362551626798","3"
"LDA","0.46178600160901","323","251","535","134","0.562717770034843","0.799701046337818","0.706783369803063","0.680661577608142","0.690265486725664","0.68120940818633","0.362418816372661","0.626576139670223","0.374723016707457","0.670824857537157","0.630650110404566","0.387444947411206","5.1378069810311","0.456214689265537","0.367740921155719","0.343763303533418","0.485422302374512","0.734242433711973","3"
"GBM","0.46178600160901","340","234","519","150","0.592334494773519","0.775784753363229","0.693877551020408","0.689243027888446","0.691069991954948","0.684059624068374","0.368119248136748","0.639097744360902","0.375545016547475","0.677882047215006","0.641098751065981","0.383120578908855","5.02735042735043","0.469613259668508","0.371984337501579","0.351966873706004","0.505952380952381","0.753844992005333","3"
"randomguess","0.46178600160901","273","301","368","301","0.475609756097561","0.550074738415546","0.475609756097561","0.550074738415546","0.515687851971038","0.512842247256553","0.0256844945131065","0.475609756097561","0.0256844945131066","0.511488916960326","0.475609756097561","0.0256844945131065","1.10886193309125","0.312","0.0256844945131068","0.264227642276423","0.396341463414634","0.501632786987703","3"
"Logistic Regression","0.467417538213998","333","248","527","135","0.573149741824441","0.79607250755287","0.711538461538462","0.68","0.691874497184232","0.684611124688655","0.369222249377311","0.63489037178265","0.380216663873327","0.67547668514721","0.638606361954631","0.391538461538462","5.24166666666667","0.465083798882682","0.373668416018608","0.348545111994976","0.493625852356952","0.729062560123966","4"
"Random Forest","0.467417538213998","325","256","538","124","0.559380378657487","0.812688821752266","0.723830734966592","0.677581863979849","0.694288012872084","0.686034600204876","0.372069200409753","0.631067961165049","0.386462501058516","0.674241930498608","0.63631494608373","0.401412598946441","5.50812752016129","0.460992907801418","0.377313618578555","0.345671133801319","0.484496124031008","0.746137766430417","4"
"KNN","0.467417538213998","327","254","500","162","0.562822719449225","0.755287009063444","0.668711656441718","0.663129973474801","0.66532582461786","0.659054864256335","0.318109728512669","0.611214953271028","0.324903140646479","0.651991325406833","0.613486848274618","0.331841629916519","3.97346165062701","0.440107671601615","0.321221540788037","0.336350545155318","0.481732469063052","0.708751709470597","4"
"LDA","0.467417538213998","333","248","523","139","0.573149741824441","0.790030211480363","0.705508474576271","0.678339818417639","0.688656476267096","0.681589976652402","0.363179953304803","0.632478632478632","0.373371135903215","0.672908323431564","0.635894645407826","0.383848292993911","5.05218728243212","0.4625","0.367396750458631","0.347381598163989","0.493041160793604","0.729101559453177","4"
"GBM","0.467417538213998","344","237","521","141","0.592082616179002","0.787009063444109","0.709278350515464","0.687335092348285","0.695897023330652","0.689545839811555","0.379091679623111","0.645403377110694","0.387753602454346","0.682623164887168","0.648036558669588","0.396613442863749","5.36325822186312","0.476454293628809","0.38296290848729","0.35500515995872","0.507374631268437","0.745247281746754","4"
"randomguess","0.467417538213998","277","304","358","304","0.476764199655766","0.540785498489426","0.476764199655766","0.540785498489426","0.510860820595334","0.508774849072596","0.0175496981451919","0.476764199655766","0.0175496981451919","0.507766841545168","0.476764199655766","0.0175496981451919","1.07303930055402","0.312994350282486","0.0175496981451918","0.264868999808759","0.397303499713138","0.49777053834674","4"
"Logistic Regression","0.472244569589702","344","243","485","171","0.58603066439523","0.739329268292683","0.667961165048544","0.666208791208791","0.666934835076428","0.662679966343956","0.325359932687913","0.62431941923775","0.329735522008487","0.6582321948252","0.625656235758591","0.334169956257335","4.01511322888841","0.453825857519789","0.327472372369233","0.344344344344344","0.498550724637681","0.716340061079486","5"
"Random Forest","0.472244569589702","340","247","512","144","0.579216354344123","0.780487804878049","0.702479338842975","0.674571805006588","0.68543845534996","0.679852079611086","0.359704159222171","0.634920634920635","0.368275528215173","0.67236247735244","0.637877356273679","0.377051143849563","4.89428699955016","0.465116279069767","0.363054478354261","0.349004311229727","0.497221409768938","0.737651659949308","5"
"KNN","0.472244569589702","334","253","476","180","0.568994889267462","0.725609756097561","0.649805447470817","0.652949245541838","0.651649235720032","0.647302322682511","0.294604645365023","0.606721162579473","0.298651869184825","0.642548241630246","0.608059190070384","0.302754693012655","3.49108476064998","0.435462842242503","0.296544143498883","0.334602284111401","0.484198318353146","0.704333215606432","5"
"LDA","0.472244569589702","341","246","483","173","0.580919931856899","0.736280487804878","0.663424124513619","0.662551440329218","0.662912308930008","0.658600209830889","0.317200419661777","0.619436875567666","0.321558060025919","0.654003066356095","0.620802945550901","0.325975564842837","3.87008318060059","0.448684210526316","0.319288674655963","0.341614906832298","0.494346187300667","0.715924554369053","5"
"GBM","0.472244569589702","362","225","490","166","0.616695059625213","0.746951219512195","0.685606060606061","0.685314685314685","0.68543845534996","0.681823139568704","0.363646279137408","0.64932735426009","0.367265502203721","0.678705478727112","0.650238318176391","0.370920745920746","4.74912985274431","0.48074369189907","0.365578737274385","0.358628888448583","0.522668206757147","0.735784476669298","5"
"randomguess","0.472244569589702","280","307","349","307","0.477001703577513","0.532012195121951","0.477001703577513","0.532012195121951","0.50603378921963","0.504506949349732","0.0090138986994639","0.477001703577513","0.009013898699464","0.503756611268957","0.477001703577513","0.0090138986994639","1.03682797695466","0.313199105145414","0.0090138986994638","0.265000946431952","0.397501419647927","0.492862373789837","5"
"Logistic Regression","0.47787610619469","347","247","505","144","0.584175084175084","0.778120184899846","0.706720977596741","0.671542553191489","0.68543845534996","0.681147634537465","0.36229526907493","0.63963133640553","0.370193311214769","0.674209481179403","0.642533101540982","0.378263530788231","4.92676000899685","0.470189701897019","0.364976932032137","0.351641670044589","0.501300202253684","0.735546269059366","6"
"Random Forest","0.47787610619469","345","249","506","143","0.580808080808081","0.779661016949153","0.706967213114754","0.670198675496689","0.684633950120676","0.680234548878617","0.360469097757233","0.637707948243993","0.368722995719784","0.672928985060915","0.64079034811974","0.377165888611443","4.90268767377201","0.468113975576662","0.363215548719128","0.350467289719626","0.498843262001157","0.740426867545512","6"
